time,pm2_5 (μg/m³),pm10 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),european_aqi (EAQI),european_aqi_pm2_5 (EAQI),us_aqi (USAQI),us_aqi_pm2_5 (USAQI)
2025-08-09T22:00,41.0,41.8,513.0,30.8,24.4,78.0,73,73,124,113
2025-08-09T23:00,36.2,37.4,452.0,29.9,23.1,66.0,72,72,113,113
2025-08-10T00:00,30.7,32.2,402.0,29.4,21.6,56.0,72,72,112,112
2025-08-10T01:00,28.1,29.6,361.0,29.2,20.6,48.0,72,72,111,111
2025-08-10T02:00,27.8,29.2,321.0,29.3,20.6,43.0,72,72,110,110
2025-08-10T03:00,27.8,29.3,292.0,29.7,21.1,40.0,71,71,110,110
2025-08-10T04:00,29.6,31.1,299.0,29.8,21.6,39.0,71,71,109,109
2025-08-10T05:00,33.3,34.9,381.0,29.7,21.8,35.0,71,71,108,108
2025-08-10T06:00,37.8,39.5,499.0,29.2,22.0,33.0,71,71,108,108
2025-08-10T07:00,34.6,37.6,571.0,23.8,17.6,56.0,71,71,107,107
2025-08-10T08:00,32.5,36.2,548.0,20.5,18.4,80.0,70,70,106,106
2025-08-10T09:00,32.4,36.4,479.0,15.9,19.5,114.0,70,70,105,105
2025-08-10T10:00,32.1,35.3,420.0,11.9,19.7,144.0,70,70,104,104
2025-08-10T11:00,31.2,33.9,396.0,9.0,18.2,167.0,69,69,103,103
2025-08-10T12:00,32.6,35.0,383.0,6.8,15.8,185.0,70,69,102,102
2025-08-10T13:00,33.5,35.7,370.0,5.5,13.8,196.0,72,69,102,102
2025-08-10T14:00,32.7,34.7,330.0,5.0,12.4,198.0,72,69,101,101
2025-08-10T15:00,32.0,34.0,291.0,5.4,11.3,193.0,71,69,109,101
2025-08-10T16:00,32.9,34.9,325.0,8.0,11.2,180.0,69,69,138,101
2025-08-10T17:00,36.2,37.8,516.0,14.1,12.5,154.0,69,69,157,101
2025-08-10T18:00,38.8,40.2,779.0,22.3,14.8,120.0,69,69,163,101
2025-08-10T19:00,46.3,47.8,936.0,33.4,18.6,90.0,68,68,160,99
2025-08-10T20:00,54.2,56.3,883.0,37.3,22.0,75.0,68,68,146,99
2025-08-10T21:00,59.4,62.6,724.0,42.5,26.5,55.0,68,68,123,99
2025-08-10T22:00,58.9,62.6,586.0,45.7,29.2,39.0,68,68,100,100
2025-08-10T23:00,54.2,57.6,517.0,45.1,28.3,31.0,69,69,102,102
2025-08-11T00:00,54.6,57.9,471.0,42.4,25.6,28.0,70,70,104,104
2025-08-11T01:00,46.0,48.8,435.0,39.5,22.9,26.0,70,70,106,106
2025-08-11T02:00,41.2,43.8,397.0,36.9,20.8,26.0,71,71,108,108
2025-08-11T03:00,37.0,39.2,370.0,34.2,18.7,28.0,71,71,110,110
2025-08-11T04:00,33.5,35.7,383.0,31.7,17.4,30.0,72,72,111,111
2025-08-11T05:00,31.5,33.6,476.0,30.0,17.3,31.0,72,72,111,111
2025-08-11T06:00,31.9,33.9,609.0,28.7,17.9,32.0,72,72,111,111
2025-08-11T07:00,29.1,31.8,685.0,23.3,15.5,52.0,72,72,110,110
2025-08-11T08:00,27.8,31.0,651.0,20.2,15.8,68.0,71,71,110,110
2025-08-11T09:00,25.4,28.4,560.0,15.9,16.3,91.0,71,71,109,109
2025-08-11T10:00,26.1,28.6,478.0,12.3,16.1,112.0,71,71,108,108
2025-08-11T11:00,28.1,29.6,425.0,10.0,14.9,131.0,71,71,108,108
2025-08-11T12:00,32.5,33.6,382.0,8.4,13.2,149.0,71,71,107,107
2025-08-11T13:00,37.0,38.1,356.0,7.5,11.6,162.0,71,71,107,107
2025-08-11T14:00,39.5,40.4,345.0,6.6,9.9,171.0,71,71,108,108
2025-08-11T15:00,39.3,40.2,351.0,6.4,8.4,175.0,71,71,109,109
2025-08-11T16:00,39.6,40.3,384.0,8.9,8.3,170.0,71,71,109,109
2025-08-11T17:00,41.8,42.5,471.0,16.5,10.8,152.0,72,72,113,110
2025-08-11T18:00,45.8,46.4,586.0,26.8,14.7,124.0,72,72,126,111
2025-08-11T19:00,43.5,44.6,657.0,29.5,18.6,98.0,72,72,129,111
2025-08-11T20:00,46.0,46.9,644.0,32.0,19.4,82.0,72,72,122,111
2025-08-11T21:00,49.5,51.0,589.0,35.6,20.5,60.0,72,72,110,110
2025-08-11T22:00,53.4,55.9,541.0,38.9,21.4,41.0,71,71,109,109
2025-08-11T23:00,55.4,58.0,523.0,41.9,21.9,30.0,71,71,109,109
2025-08-12T00:00,58.2,60.8,514.0,44.6,22.1,22.0,71,71,109,109
2025-08-12T01:00,60.3,62.9,498.0,45.5,21.9,18.0,71,71,109,109
2025-08-12T02:00,56.7,59.0,461.0,43.4,21.2,19.0,72,72,111,111
2025-08-12T03:00,49.5,51.6,417.0,39.5,20.2,23.0,72,72,112,112
2025-08-12T04:00,40.0,41.9,398.0,35.5,19.2,28.0,73,73,113,113
2025-08-12T05:00,34.1,35.9,432.0,32.2,18.3,31.0,73,73,114,114
2025-08-12T06:00,33.2,35.0,491.0,28.8,17.5,35.0,73,73,114,114
2025-08-12T07:00,35.6,38.3,521.0,25.4,16.9,47.0,73,73,115,115
2025-08-12T08:00,30.4,33.9,489.0,21.7,18.0,66.0,73,73,115,115
2025-08-12T09:00,29.0,33.3,427.0,16.5,19.4,93.0,73,73,116,116
2025-08-12T10:00,27.8,31.1,378.0,12.0,19.9,120.0,73,73,116,116
2025-08-12T11:00,31.2,33.4,359.0,9.0,18.6,147.0,74,74,116,116
2025-08-12T12:00,37.5,38.9,353.0,6.7,16.3,174.0,74,74,116,116
2025-08-12T13:00,43.1,44.4,354.0,5.3,14.4,195.0,74,74,117,117
2025-08-12T14:00,45.9,47.0,353.0,3.8,12.8,211.0,75,74,118,118
2025-08-12T15:00,47.4,48.4,360.0,3.2,11.5,220.0,76,74,118,118
2025-08-12T16:00,48.7,49.7,398.0,7.1,12.2,214.0,75,74,127,119
2025-08-12T17:00,48.1,49.0,491.0,19.7,16.3,182.0,75,75,157,120
2025-08-12T18:00,56.6,57.3,616.0,36.7,22.4,136.0,75,75,171,121
2025-08-12T19:00,64.5,66.4,729.0,42.0,26.8,104.0,75,75,173,122
2025-08-12T20:00,85.0,86.8,837.0,46.6,30.3,88.0,76,76,166,124
2025-08-12T21:00,88.9,91.0,935.0,53.1,35.0,66.0,77,77,153,128
2025-08-12T22:00,103.4,105.2,958.0,58.2,38.0,48.0,79,79,132,132
2025-08-12T23:00,108.5,111.8,853.0,61.5,38.0,37.0,80,80,137,137
2025-08-13T00:00,106.9,110.6,675.0,63.5,36.3,29.0,82,82,143,143
2025-08-13T01:00,105.2,109.4,523.0,62.9,33.6,24.0,84,84,148,148
2025-08-13T02:00,95.5,99.2,423.0,58.3,29.1,21.0,85,85,151,151
2025-08-13T03:00,90.1,93.6,349.0,51.1,23.6,22.0,87,87,151,151
2025-08-13T04:00,82.9,85.9,328.0,44.4,20.2,24.0,88,88,152,152
2025-08-13T05:00,71.0,71.9,401.0,39.6,20.9,28.0,89,89,153,153
2025-08-13T06:00,52.2,52.5,528.0,35.4,23.6,35.0,91,91,154,154
2025-08-13T07:00,77.3,78.9,611.0,50.3,29.2,26.0,91,91,154,154
2025-08-13T08:00,61.0,62.2,603.0,43.2,32.8,46.0,93,93,155,155
2025-08-13T09:00,46.4,46.9,553.0,33.1,37.5,76.0,94,94,156,156
2025-08-13T10:00,43.0,43.4,508.0,24.0,39.7,109.0,94,94,156,156
2025-08-13T11:00,43.1,43.5,478.0,16.6,36.8,148.0,95,95,157,157
2025-08-13T12:00,47.1,47.5,455.0,10.2,31.3,189.0,95,95,157,157
2025-08-13T13:00,50.2,50.4,458.0,6.0,26.9,220.0,95,95,157,157
2025-08-13T14:00,54.9,55.2,494.0,3.0,24.1,236.0,96,96,157,157
2025-08-13T15:00,56.6,56.8,558.0,2.3,22.4,241.0,96,96,158,158
2025-08-13T16:00,56.0,56.2,650.0,8.5,23.4,232.0,96,96,158,158
2025-08-13T17:00,55.6,55.9,802.0,27.3,29.0,201.0,96,96,169,158
2025-08-13T18:00,85.2,85.4,984.0,53.0,37.3,156.0,97,97,189,158
2025-08-13T19:00,123.9,124.3,1105.0,67.3,45.8,129.0,98,98,196,159
2025-08-13T20:00,163.0,163.0,1126.0,80.7,53.6,100.0,100,100,193,160
2025-08-13T21:00,176.5,176.5,1086.0,98.6,64.0,61.0,102,102,179,162
2025-08-13T22:00,186.3,186.3,1019.0,107.4,69.3,34.0,105,105,164,164
2025-08-13T23:00,185.3,185.3,922.0,99.3,64.6,30.0,108,108,165,165
2025-08-14T00:00,165.3,165.3,797.0,82.1,54.8,37.0,111,111,167,167
2025-08-14T01:00,124.8,124.8,681.0,66.4,46.2,44.0,112,112,168,168
2025-08-14T02:00,101.7,101.7,579.0,55.4,41.1,47.0,113,113,169,169
2025-08-14T03:00,92.4,92.4,486.0,45.9,37.3,51.0,113,113,169,169
2025-08-14T04:00,83.1,83.4,428.0,38.3,34.5,55.0,113,113,169,169
2025-08-14T05:00,70.1,70.1,415.0,33.6,33.4,57.0,113,113,169,169
2025-08-14T06:00,66.4,66.4,437.0,30.9,33.3,59.0,113,113,169,169
2025-08-14T07:00,64.5,64.5,485.0,37.6,35.6,58.0,114,114,169,169
2025-08-14T08:00,51.1,51.2,582.0,31.3,35.4,85.0,113,113,169,169
2025-08-14T09:00,40.7,40.9,705.0,22.4,35.0,123.0,113,113,169,169
2025-08-14T10:00,37.0,37.0,782.0,15.1,33.5,159.0,113,113,169,169
2025-08-14T11:00,41.2,41.2,770.0,10.6,29.9,191.0,113,113,169,169
2025-08-14T12:00,44.5,44.5,713.0,7.6,25.1,221.0,113,113,169,169
2025-08-14T13:00,46.8,46.8,666.0,6.1,21.4,239.0,113,113,169,169
2025-08-14T14:00,48.2,48.2,629.0,5.8,19.4,243.0,112,112,168,168
2025-08-14T15:00,47.8,47.8,602.0,6.9,18.5,236.0,112,112,168,168
2025-08-14T16:00,47.0,47.0,647.0,10.4,18.5,219.0,112,112,176,168
2025-08-14T17:00,47.3,47.3,847.0,18.3,19.8,185.0,112,112,198,168
2025-08-14T18:00,55.2,55.2,1118.0,28.5,22.2,142.0,111,111,203,168
2025-08-14T19:00,82.2,82.2,1266.0,37.3,29.1,134.0,110,110,202,167
2025-08-14T20:00,76.8,76.8,1174.0,36.1,30.2,118.0,109,109,196,166
2025-08-14T21:00,72.2,72.2,960.0,34.4,31.7,96.0,106,106,179,164
2025-08-14T22:00,78.9,78.9,782.0,33.3,32.5,79.0,103,103,162,162
2025-08-14T23:00,86.4,86.4,705.0,33.9,32.0,69.0,99,99,160,160
2025-08-15T00:00,91.0,91.3,665.0,35.2,30.7,64.0,96,96,157,157
2025-08-15T01:00,87.8,88.0,624.0,34.9,29.3,63.0,93,93,156,156
2025-08-15T02:00,78.2,78.2,558.0,31.2,27.8,68.0,92,92,155,155
2025-08-15T03:00,70.1,70.3,491.0,25.8,26.2,78.0,91,91,154,154
2025-08-15T04:00,63.3,63.3,463.0,22.2,25.0,84.0,90,90,154,154
2025-08-15T05:00,56.7,56.7,509.0,22.4,24.4,81.0,90,90,154,154
2025-08-15T06:00,52.9,52.9,594.0,24.3,24.2,74.0,89,89,153,153
2025-08-15T07:00,30.3,31.0,647.0,24.3,12.2,46.0,89,89,153,153
2025-08-15T08:00,22.6,23.3,633.0,24.2,13.6,49.0,88,88,152,152
2025-08-15T09:00,25.6,26.5,587.0,23.9,15.5,53.0,87,87,152,152
2025-08-15T10:00,26.9,27.8,544.0,22.7,16.8,63.0,86,86,151,151
2025-08-15T11:00,31.7,32.2,512.0,19.8,16.9,82.0,86,86,151,151
2025-08-15T12:00,36.1,36.4,484.0,15.9,16.5,106.0,86,86,151,151
2025-08-15T13:00,34.6,34.9,470.0,13.2,16.1,124.0,85,85,151,151
2025-08-15T14:00,31.4,31.7,458.0,11.6,15.8,133.0,85,85,150,150
2025-08-15T15:00,28.1,28.2,460.0,11.2,15.6,136.0,84,84,150,150
2025-08-15T16:00,26.4,26.5,531.0,13.4,16.0,132.0,84,84,148,148
2025-08-15T17:00,28.8,29.0,748.0,20.5,17.3,115.0,83,83,146,146
2025-08-15T18:00,36.0,36.4,1033.0,30.3,19.3,91.0,82,82,144,144
2025-08-15T19:00,39.8,40.2,1205.0,28.6,17.1,84.0,82,82,142,142
2025-08-15T20:00,48.5,49.1,1162.0,35.8,21.6,70.0,80,80,138,138
2025-08-15T21:00,59.1,60.3,1005.0,45.5,27.6,51.0,79,79,135,135
2025-08-15T22:00,70.1,72.2,859.0,51.8,31.3,36.0,79,79,133,133
2025-08-15T23:00,77.1,79.6,771.0,51.7,30.5,30.0,79,79,132,132
2025-08-16T00:00,69.8,72.6,694.0,48.1,27.3,29.0,78,78,131,131
2025-08-16T01:00,57.0,59.4,608.0,44.2,24.3,29.0,78,78,129,129
2025-08-16T02:00,48.2,50.1,482.0,40.4,22.2,30.0,77,77,126,126
2025-08-16T03:00,44.7,46.6,347.0,36.2,20.4,32.0,76,76,123,123
2025-08-16T04:00,39.2,40.7,279.0,33.1,19.5,34.0,75,75,120,120
2025-08-16T05:00,33.8,34.9,331.0,32.4,20.0,31.0,74,74,118,118
2025-08-16T06:00,35.2,36.2,449.0,32.7,21.4,28.0,73,73,115,115
2025-08-16T07:00,26.5,27.7,548.0,25.8,19.6,38.0,73,73,113,113
2025-08-16T08:00,23.6,24.6,603.0,21.5,18.9,52.0,73,73,113,113
2025-08-16T09:00,24.2,24.7,639.0,15.5,17.8,72.0,73,73,113,113
2025-08-16T10:00,17.6,17.9,642.0,10.8,16.4,88.0,73,73,113,113
2025-08-16T11:00,17.0,17.3,580.0,8.5,14.4,95.0,72,72,112,112
2025-08-16T12:00,17.7,17.9,487.0,7.5,12.1,98.0,72,72,110,110
2025-08-16T13:00,18.4,18.6,447.0,7.3,10.7,102.0,71,71,109,109
2025-08-16T14:00,20.8,21.0,490.0,6.9,10.4,111.0,71,71,107,107
2025-08-16T15:00,22.7,22.9,586.0,7.3,11.0,121.0,70,70,106,106
2025-08-16T16:00,25.3,25.6,736.0,10.9,13.0,124.0,70,70,105,105
2025-08-16T17:00,32.8,33.2,990.0,20.5,17.4,115.0,70,70,105,105
2025-08-16T18:00,49.1,49.6,1297.0,33.4,23.1,98.0,70,70,106,106
2025-08-16T19:00,72.2,75.2,1506.0,57.8,32.9,47.0,71,71,107,107
2025-08-16T20:00,73.6,76.8,1551.0,57.2,35.4,41.0,72,72,110,110
2025-08-16T21:00,71.5,74.0,1498.0,56.1,38.8,33.0,73,73,113,113
2025-08-16T22:00,67.1,68.2,1389.0,53.7,40.7,28.0,73,73,114,114
2025-08-16T23:00,61.5,62.2,1215.0,49.0,40.4,29.0,73,73,114,114
2025-08-17T00:00,56.1,56.3,985.0,42.9,38.6,33.0,72,72,112,112
2025-08-17T01:00,51.5,51.7,774.0,37.3,35.6,36.0,72,72,111,111
2025-08-17T02:00,48.0,48.1,589.0,32.7,30.4,35.0,72,72,110,110
2025-08-17T03:00,44.0,44.2,423.0,28.7,24.0,33.0,72,72,110,110
2025-08-17T04:00,40.3,40.5,326.0,25.6,19.2,32.0,72,72,110,110
2025-08-17T05:00,39.1,39.2,343.0,24.4,17.5,31.0,72,72,110,110
2025-08-17T06:00,36.8,37.0,429.0,24.1,17.4,30.0,72,72,111,111
2025-08-17T07:00,27.4,27.4,504.0,23.3,17.7,36.0,72,72,111,111
2025-08-17T08:00,26.4,27.0,549.0,20.0,17.4,55.0,72,72,111,111
2025-08-17T09:00,21.3,21.6,583.0,15.4,17.0,81.0,72,72,111,111
2025-08-17T10:00,18.5,18.5,580.0,11.4,16.4,101.0,72,72,111,111
2025-08-17T11:00,17.8,17.8,493.0,8.5,15.4,111.0,72,72,111,111
2025-08-17T12:00,18.4,18.4,369.0,6.2,14.1,116.0,72,72,111,111
2025-08-17T13:00,15.9,16.0,324.0,5.3,13.3,116.0,72,72,111,111
2025-08-17T14:00,20.3,20.3,390.0,5.0,12.5,113.0,72,72,111,111
2025-08-17T15:00,25.8,26.0,534.0,6.1,12.1,106.0,72,72,111,111
2025-08-17T16:00,23.1,23.2,776.0,11.4,13.6,95.0,72,72,111,111
2025-08-17T17:00,24.0,24.2,1236.0,24.6,18.4,76.0,72,72,111,111
2025-08-17T18:00,34.5,34.6,1793.0,42.0,25.2,53.0,72,72,110,110
2025-08-17T19:00,59.5,59.6,2105.0,47.6,34.7,50.0,71,71,109,109
2025-08-17T20:00,67.3,67.3,1966.0,53.7,39.9,40.0,71,71,107,107
2025-08-17T21:00,73.6,73.6,1581.0,62.1,47.1,25.0,71,71,107,107
2025-08-17T22:00,90.8,90.8,1222.0,68.5,52.3,14.0,71,71,107,107
2025-08-17T23:00,99.2,99.2,974.0,71.6,54.1,8.0,71,71,109,109
2025-08-18T00:00,97.1,97.6,752.0,72.6,53.8,6.0,73,73,113,113
2025-08-18T01:00,82.9,83.1,567.0,70.7,51.8,5.0,74,74,118,118
2025-08-18T02:00,66.8,67.1,417.0,64.4,47.4,6.0,75,75,121,121
2025-08-18T03:00,56.2,56.6,305.0,55.1,41.2,10.0,76,76,123,123
2025-08-18T04:00,48.4,48.7,254.0,46.3,35.2,16.0,76,76,124,124
2025-08-18T05:00,42.8,43.0,301.0,39.2,29.9,23.0,76,76,125,125
2025-08-18T06:00,38.9,38.9,408.0,32.6,24.8,32.0,76,76,125,125
2025-08-18T07:00,42.8,43.0,492.0,28.1,23.0,45.0,77,77,126,126
2025-08-18T08:00,40.7,40.7,511.0,21.6,20.9,71.0,77,77,127,127
2025-08-18T09:00,33.2,33.3,507.0,12.7,18.0,106.0,78,78,129,129
2025-08-18T10:00,23.5,23.6,513.0,6.3,15.6,130.0,78,78,130,130
2025-08-18T11:00,18.3,18.5,538.0,4.5,14.2,131.0,78,78,130,130
2025-08-18T12:00,15.8,15.9,574.0,5.2,13.5,119.0,78,78,130,130
2025-08-18T13:00,17.8,17.9,631.0,6.7,13.3,110.0,78,78,130,130
2025-08-18T14:00,17.8,17.9,701.0,7.5,13.6,110.0,78,78,130,130
2025-08-18T15:00,21.6,21.7,792.0,9.0,14.4,111.0,78,78,130,130
2025-08-18T16:00,24.2,24.3,934.0,14.0,16.6,105.0,78,78,130,130
2025-08-18T17:00,28.8,28.9,1216.0,26.3,21.3,85.0,78,78,130,130
2025-08-18T18:00,40.0,40.0,1550.0,42.0,27.3,58.0,78,78,130,130
2025-08-18T19:00,56.1,56.2,1702.0,47.8,27.3,38.0,78,78,131,131
2025-08-18T20:00,54.6,54.7,1517.0,47.7,28.0,33.0,78,78,130,130
2025-08-18T21:00,57.4,57.5,1149.0,47.3,29.0,26.0,78,78,129,129
2025-08-18T22:00,56.8,56.9,828.0,45.7,29.1,22.0,77,77,127,127
2025-08-18T23:00,52.5,52.6,633.0,41.5,27.6,22.0,76,76,124,124
2025-08-19T00:00,43.4,43.5,485.0,36.1,25.4,25.0,74,74,119,119
2025-08-19T01:00,38.6,38.8,374.0,31.9,23.4,27.0,73,73,113,113
2025-08-19T02:00,36.8,36.8,287.0,29.7,21.8,27.0,71,71,109,109
2025-08-19T03:00,36.8,36.9,237.0,28.7,20.6,27.0,70,70,106,106
2025-08-19T04:00,37.5,37.5,254.0,29.5,20.7,26.0,70,70,104,104
2025-08-19T05:00,40.9,41.0,387.0,33.1,22.7,22.0,69,69,103,103
2025-08-19T06:00,46.7,46.7,587.0,38.4,26.1,17.0,69,69,102,102
2025-08-19T07:00,41.1,41.3,736.0,35.9,24.2,20.0,69,69,103,103
2025-08-19T08:00,51.5,51.6,789.0,39.4,28.4,20.0,69,69,103,103
2025-08-19T09:00,44.6,44.7,792.0,44.0,34.2,21.0,70,70,104,104
2025-08-19T10:00,49.9,49.9,763.0,45.8,38.8,30.0,70,70,105,105
2025-08-19T11:00,42.7,42.7,694.0,42.3,40.9,50.0,71,71,108,108
2025-08-19T12:00,44.7,44.8,593.0,35.9,41.8,78.0,72,72,111,111
2025-08-19T13:00,53.0,53.0,510.0,30.3,42.1,105.0,73,73,114,114
2025-08-19T14:00,56.0,56.0,427.0,25.4,41.6,134.0,74,74,117,117
2025-08-19T15:00,57.5,57.5,362.0,21.2,40.5,162.0,75,75,121,121
2025-08-19T16:00,57.2,57.2,414.0,21.2,40.1,175.0,76,76,125,125
2025-08-19T17:00,59.1,59.3,711.0,29.0,41.1,162.0,78,78,128,128
2025-08-19T18:00,74.5,74.5,1124.0,41.0,42.8,134.0,79,79,132,132
2025-08-19T19:00,76.6,76.6,1370.0,43.9,44.8,89.0,80,80,135,135
2025-08-19T20:00,77.1,77.1,1289.0,46.4,45.2,74.0,80,80,137,137
2025-08-19T21:00,77.8,77.8,1039.0,49.9,45.5,52.0,81,81,140,140
2025-08-19T22:00,80.3,80.3,817.0,52.4,44.3,35.0,82,82,142,142
2025-08-19T23:00,81.5,82.0,689.0,53.6,40.4,25.0,83,83,144,144
2025-08-20T00:00,82.0,82.2,587.0,53.8,34.9,20.0,84,84,147,147
2025-08-20T01:00,77.8,78.5,505.0,52.6,29.8,17.0,85,85,150,150
2025-08-20T02:00,70.3,71.7,433.0,48.9,25.5,17.0,86,86,151,151
2025-08-20T03:00,61.0,63.3,380.0,43.7,21.6,20.0,87,87,152,152
2025-08-20T04:00,53.6,55.9,365.0,39.3,18.9,24.0,88,88,152,152
2025-08-20T05:00,48.4,50.9,423.0,36.7,17.9,26.0,89,89,153,153
2025-08-20T06:00,48.1,50.8,519.0,34.8,18.2,29.0,89,89,153,153
2025-08-20T07:00,40.7,43.1,571.0,30.3,19.2,43.0,89,89,153,153
2025-08-20T08:00,37.4,40.3,529.0,27.5,21.6,64.0,89,89,153,153
2025-08-20T09:00,40.5,44.1,441.0,23.5,24.9,95.0,88,88,153,153
2025-08-20T10:00,34.8,37.6,373.0,19.5,26.9,124.0,88,88,153,153
2025-08-20T11:00,34.7,36.3,346.0,15.5,26.3,153.0,88,88,152,152
2025-08-20T12:00,35.2,36.1,338.0,11.6,24.4,182.0,87,87,152,152
2025-08-20T13:00,34.5,34.9,345.0,8.9,22.5,198.0,87,87,152,152
2025-08-20T14:00,32.9,33.4,367.0,7.4,20.6,197.0,87,87,151,151
2025-08-20T15:00,30.5,31.3,404.0,7.1,18.6,185.0,86,86,151,151
2025-08-20T16:00,28.3,29.3,459.0,9.6,17.7,165.0,85,85,150,150
2025-08-20T17:00,30.7,31.7,556.0,17.5,18.9,135.0,84,84,148,148
2025-08-20T18:00,34.9,35.9,671.0,28.3,21.3,99.0,83,83,151,146
2025-08-20T19:00,52.2,53.7,729.0,46.7,26.2,55.0,82,82,146,141
2025-08-20T20:00,55.5,58.3,684.0,45.8,25.7,49.0,81,81,139,139
2025-08-20T21:00,49.2,51.5,584.0,44.5,24.9,40.0,80,80,137,137
2025-08-20T22:00,47.3,49.2,493.0,44.0,24.5,33.0,79,79,134,134
2025-08-20T23:00,54.1,56.5,436.0,45.7,25.0,30.0,78,78,130,130
2025-08-21T00:00,60.1,62.6,389.0,48.1,25.8,28.0,77,77,127,127
2025-08-21T01:00,53.7,56.1,349.0,47.8,25.5,30.0,76,76,125,125
2025-08-21T02:00,46.2,48.5,295.0,41.9,22.9,38.0,76,76,123,123
2025-08-21T03:00,38.4,40.9,247.0,33.3,19.1,49.0,75,75,120,120
2025-08-21T04:00,34.0,36.7,265.0,27.3,16.2,56.0,74,74,118,118
2025-08-21T05:00,33.8,36.6,419.0,26.7,14.8,54.0,73,73,116,116
2025-08-21T06:00,35.0,38.0,638.0,28.6,14.3,48.0,73,73,114,114
2025-08-21T07:00,29.9,32.0,770.0,23.1,9.5,54.0,72,72,113,113
2025-08-21T08:00,31.5,33.4,724.0,23.6,11.9,63.0,72,72,112,112
2025-08-21T09:00,34.9,37.1,592.0,24.0,15.1,76.0,72,72,111,111
2025-08-21T10:00,39.0,42.1,495.0,23.4,17.6,91.0,72,72,110,110
2025-08-21T11:00,43.9,47.0,495.0,20.3,18.6,112.0,72,72,111,111
2025-08-21T12:00,43.9,46.1,530.0,16.1,18.7,136.0,72,72,112,112
2025-08-21T13:00,42.4,44.0,542.0,13.5,18.6,149.0,72,72,113,113
2025-08-21T14:00,39.8,41.2,483.0,13.3,17.8,145.0,73,73,114,114
2025-08-21T15:00,39.8,41.3,400.0,14.8,16.8,130.0,73,73,114,114
2025-08-21T16:00,40.9,42.5,376.0,18.4,16.8,113.0,73,73,115,115
2025-08-21T17:00,40.6,42.0,478.0,26.3,19.2,93.0,74,74,117,117
2025-08-21T18:00,46.9,48.5,639.0,36.3,22.6,70.0,74,74,118,118
2025-08-21T19:00,44.9,46.6,738.0,35.0,24.1,64.0,74,74,119,119
2025-08-21T20:00,45.2,47.3,714.0,36.8,24.8,51.0,74,74,118,118
2025-08-21T21:00,44.8,47.7,628.0,39.2,25.8,32.0,74,74,117,117
2025-08-21T22:00,43.4,46.3,539.0,40.2,26.3,19.0,74,74,117,117
2025-08-21T23:00,39.0,42.0,461.0,38.4,26.0,17.0,74,74,116,116
2025-08-22T00:00,33.6,36.8,381.0,35.1,25.3,20.0,73,73,115,115
2025-08-22T01:00,32.8,36.0,318.0,32.8,24.7,23.0,72,72,112,112
2025-08-22T02:00,34.9,38.2,275.0,32.6,24.3,24.0,71,71,110,110
2025-08-22T03:00,36.7,39.6,248.0,33.3,24.0,24.0,71,71,108,108
2025-08-22T04:00,36.7,39.2,246.0,33.3,24.1,26.0,71,71,108,108
2025-08-22T05:00,36.7,39.0,287.0,32.3,25.0,28.0,71,71,109,109
2025-08-22T06:00,38.3,40.6,353.0,30.6,26.2,32.0,71,71,109,109
2025-08-22T07:00,37.0,39.7,395.0,29.9,26.6,33.0,71,71,109,109
2025-08-22T08:00,36.0,38.8,381.0,26.8,26.5,49.0,72,72,110,110
2025-08-22T09:00,31.3,33.3,342.0,22.5,26.3,73.0,72,72,110,110
2025-08-22T10:00,31.4,33.5,327.0,18.4,25.4,93.0,72,72,110,110
2025-08-22T11:00,30.6,32.6,367.0,14.6,23.1,109.0,71,71,109,109
2025-08-22T12:00,29.5,31.4,431.0,11.0,20.2,123.0,71,71,108,108
2025-08-22T13:00,27.5,29.3,470.0,9.1,17.8,129.0,70,70,106,106
2025-08-22T14:00,24.1,25.7,447.0,9.1,16.5,124.0,70,70,105,105
2025-08-22T15:00,26.1,27.6,400.0,10.8,15.8,112.0,69,69,103,103
2025-08-22T16:00,27.0,28.7,392.0,14.7,15.8,97.0,69,69,102,102
2025-08-22T17:00,26.0,27.9,475.0,22.4,16.8,77.0,68,68,100,100
2025-08-22T18:00,34.5,36.6,597.0,32.3,18.6,54.0,68,68,99,99
2025-08-22T19:00,41.4,44.0,671.0,40.5,20.7,29.0,68,68,98,98
2025-08-22T20:00,41.9,44.2,650.0,42.3,22.8,22.0,67,67,98,98
2025-08-22T21:00,46.0,48.1,581.0,44.6,25.7,11.0,67,67,97,97
2025-08-22T22:00,55.6,57.9,519.0,45.6,27.6,4.0,67,67,97,97
2025-08-22T23:00,58.0,60.1,483.0,44.0,27.8,2.0,68,68,98,98
2025-08-23T00:00,54.5,56.5,454.0,40.9,27.0,4.0,68,68,100,100
2025-08-23T01:00,53.0,55.1,423.0,38.4,25.8,5.0,69,69,102,102
2025-08-23T02:00,48.2,50.2,379.0,37.4,24.2,5.0,70,70,104,104
2025-08-23T03:00,42.5,44.4,334.0,36.9,22.2,5.0,70,70,106,106
2025-08-23T04:00,36.9,38.9,312.0,35.5,20.6,7.0,70,70,106,106
2025-08-23T05:00,37.7,39.6,336.0,32.6,19.8,9.0,70,70,106,106
2025-08-23T06:00,39.9,41.8,384.0,28.8,19.3,12.0,70,70,107,107
